sentence,label_text,label
"A Tokióban található teamLab Planets, a múzeum, ahol a víz a kiállítási közeg, idén tavasszal egy kis időre cseresznyevirág-szirmokba öltözik. A kiállítás 2020. március 1-től tekinthető meg.",neutral,1
A toxic foam caused by sewage overflow is settling on roads and water in New Delhi https://t.co/5oEvBRtZVg,neutral,1
A trainee day trader in France once made $11.6 million in one day on what he thought was just a “demo.” https://t.co/kRc9qZc7X1,neutral,1
"A U.S. official says the Florida Naval station shooting suspect was an aviation student from Saudi Arabia, the AP r… https://t.co/e9XEGFiIf9",neutral,1
"A Week In North Florida On A $24,960 Salary",neutral,1
"A Week In San Francisco, CA, On A $65,000 Salary",neutral,1
"A year after arrest, Ghosn seeks trial date, access to evidence",neutral,1
"Absurdity Update: British Academic Union Rules Members Can 'Identify' As ""Black"" And ""Disabled"" https://t.co/InTfaFCTMS",neutral,1
"Access LIVE #market #analysis, exclusive #investingideas, #earnings coverage and more. Take a #FreeTrial of Briefin… https://t.co/JI3Cin6xFZ",neutral,1
Active Versus Passive Investing: The Fallout. Continue reading: https://t.co/QVdhV4FJHJ #investing #markets #trading,neutral,1
"Activism Engulfs Japan as Firms Go Hostile, Investors Speak Out",neutral,1
Activist Greta Thunberg in Tweetstorm With Railroad Company,neutral,1
"Actor and comedian Sacha Baron Cohen criticized social media — especially Facbook, Twitter, and YouTube — as ""the g… https://t.co/UPcfrLlxHU",neutral,1
Adnan Syed Will Not Get New Trial As Supreme Court Rejects 'Serial' Case,neutral,1
"Adtalem Global Education : NIPA, American University of the Caribbean School of Medicine a...… https://t.co/oWxu9lWEKM",neutral,1
"Advertisers Are Ready for Streaming, but Streaming Isn't Quite Ready for Ads",neutral,1
"After $550 Million Exit, 34-Year Old Founder Wins Fresh Backers",neutral,1
"After $550 Million Exit, 34-Year-Old Gets Funds for Landing",neutral,1
"After an amputation, MIT research assistant Everett Lawson helped to design his own prosthetic leg https://t.co/h50zQluflA",neutral,1
"After Lehman declared bankruptcy in 2008, a group of market-timing services recommended extensive short positions i… https://t.co/AhzlyhnZfg",neutral,1
Agilysys : Restaurants Find Sustainable Methods for Limiting Food Waste During the Holidays #Agilysys #Stock… https://t.co/CIE4piMa92,neutral,1
"Agnes, your great boy Ronald is looking down, very proud of you! https://t.co/BHPu6IIdAN",neutral,1
"AI is coming for white-collar jobs as it gets harder, better, faster, stronger https://t.co/9akvOMfZOm",neutral,1
Air pollution is affecting Australia's east coast because of the smoke coming from the #NSWFires bushfires.… https://t.co/GEBbTfamjO,neutral,1
Al Gore says millennials should see combating climate change as “the single biggest investment opportunity in histo… https://t.co/jLiV2op1Yj,neutral,1
Alabama Department of Agriculture and Industries’ Plant Section Launches Multiple Online Applications… https://t.co/hAVozv2Sl1,neutral,1
All but one of Africa's 54 nations have signed up for what would be the world's largest free-trade zone https://t.co/h92gvyNwrE,neutral,1
"All Smoker Black Friday 2019 Deals: List of Masterbuilt, Weber, Pit Boss & Cuisinart Smoker & Combo Grill Deals Rel… https://t.co/OwmjgigXnE",neutral,1
"All The Best Facebook Portal Black Friday Deals (2019): Facebook Portal TV, Mini & Plus Sales Compared by Spending Lab",neutral,1
All you need to know about what's moving markets https://t.co/2T0YH18QwI,neutral,1
All You Need To Know Going Into Trade On Dec. 17,neutral,1
"All-inclusive resorts have the ""potential"" to be a highly sustainable way to accommodate mass tourism https://t.co/J20CA8DFiy",neutral,1
"Allstate Lawyers Fear For Safety After Opposing Counsel Threatens To Unleash ""Long D*ck Of The Law"" https://t.co/5ULgZcuVnQ",neutral,1
ALTCOINS-Crypto backed by crypto: Dai seeks to change 'stablecoin' game,neutral,1
"AM Best Affirms Credit Ratings of Meritz Fire & Marine Insurance Co., Ltd. https://t.co/rXWR7i4wmZ https://t.co/MrOyRXArwF",neutral,1
AM Best Places Credit Rating of Armour Secure Insurance S.A. de C.V. Under Review With Developing Implications… https://t.co/gg8ANRXgpT,neutral,1
Americans are flocking to these 15 cities where jobs are plentiful and salaries are rising. (via @CNBCMakeIt)… https://t.co/QyQjU9Mx2O,neutral,1
Americans are taking a long time to get married: https://t.co/NA3FHFkNXC,neutral,1
Americans' Top 3 Financial Resolutions for 2020 All Hinge on Doing This 1 Thing,neutral,1
America's lowest earners are powering the economy: Morning Brief,neutral,1
"Among Largest US Markets, Most Demand Is Still Met By Illicit Supplies",neutral,1
An activist group is demanding an investigation of suspicious letters submitted to the SEC https://t.co/1jFM7LvL4F,neutral,1
An estimated $400bn is needed each year to reverse declining populations. @OfficialZSL is encouraging sustainable l… https://t.co/h0QlJ4hKCR,neutral,1
"An ugly anti-Chinese strain is infecting the Hong Kong protests and driving away potential allies, says @shuli_ren… https://t.co/fVelIVlHjX",neutral,1
"Analysis: When Gordon Sondland appeared before the impeachment inquiry, Republicans were hoping that the US ambassa… https://t.co/of1aqvah7o",neutral,1
Andaman Islands feel the tides of change https://t.co/1B4x0zYV5P,neutral,1
Andrew Hill: A Lego session can uncover awkward truths about an organisation that none of its senior team has previ… https://t.co/S3DvfxLNJ2,neutral,1
Anger Mounts After Wuhan Doctor Dies,neutral,1
Angola agrees to hand over management of a national park in the Namib desert to a not-for-profit organization that... https://t.co/pAWD7RKKUW,neutral,1
"Anno record per il gruppo Iberchem, che perfeziona due acquisizioni nel segmento aromi e registra una crescita delle entrate pari al 19%",neutral,1
Another bridge has collapsed in Italy https://t.co/5sSKGFUPIu,neutral,1
Another Doctor Reports Dramatic Improvement In COVID-19 Patients Using Trump-Touted Treatment https://t.co/NYF3nN9MnI,neutral,1
Another fatality at Great Panther Mining,neutral,1
Anti-Dumping Duty Imposed On 90 Chinese Items,neutral,1
"Any list of the most-popular online TV services begins with Netflix, Amazon and Hulu. But after those comes the unl… https://t.co/wSTZwc5ErK",neutral,1
"Are these 3 Top-Ranked Mutual Funds In Your Retirement Portfolio?- February 07, 2020",neutral,1
Are trade wars good and easy to win? We try to answer in Terms of Trade. Sign up to have our newsletter delivered t… https://t.co/0NTJYPeEBa,neutral,1
Are you allowed to return gifts you don’t like? Is it ever appropriate to just give cash? An etiquette expert answe… https://t.co/6o2nGHgOJU,neutral,1
Are You Better Off With Multiple Credit Cards or One Great One?,neutral,1
Are you guilty of financial infidelity? Here’s how to fix money habits that could be standing in the way of your lo… https://t.co/bqPOIyHKBj,neutral,1
"Are You Invested In These 3 Mutual Fund Misfires? - February 06, 2020",neutral,1
"Are You Invested In These 3 Mutual Fund Misfires? - February 07, 2020",neutral,1
Arguably The Ultimate Long Term Stock Investment Portfolio For My Young Kids. Get more updates here:… https://t.co/QDrRypxEbE,neutral,1
Army Restarts Disputed $45 Billion Armored Vehicle Competition,neutral,1
"Around 76,000 people were injured in the U.S. between 1998-2017 because of cell phone-related injuries https://t.co/u5FF9sIDSb",neutral,1
"Art And Cannabis Getting Extra: Crumb's $690,000 Weed Drawing, Keith Haring's Bongs Line",neutral,1
"Artificial intelligence has made great strides in analyzing financial data. While the opportunities are incredible,… https://t.co/QYeRTOamfj",neutral,1
"As 2020 approaches, firms across the financial industry are busy issuing outlooks for what the year ahead may hold.… https://t.co/aLOebW7OYx",neutral,1
"As Discovery eyes a streaming future, John Malone looms large",neutral,1
"As of 11pm tonight, Britain will have left the EU. Read this by @robertshrimsley from the FT archives: Brexit's 'do... https://t.co/pZE7vpI0DI",neutral,1
As The Trade Talk Pendulum Swings,neutral,1
"As vegan burgers get more popular, the beef industry is battling to clean up its image as a greenhouse-gas-emitting… https://t.co/WS1r4JQM1b",neutral,1
"Asian Insurers Look More to Passive, Alternative Strategies: Broadridge",neutral,1
Assessments of climate policies help shape a country’s policy response to #climatechange. https://t.co/jFgGQzwBE7… https://t.co/KdZvxEPe17,neutral,1
Asset management and investment banking are often used in the same breath but they shouldn't be https://t.co/EDWD2ux7rJ,neutral,1
"At dinner, man in a wheelchair had to be over 100 yrs old, seemed pretty down / out of it, but soon as his daughter… https://t.co/Up62ZHsOWI",neutral,1
"At least six firms, including BlackRock and Vanguard, are flocking to the Chinese market https://t.co/49XUMTB3Ud",neutral,1
Atlantic Storm Poised to Send Europe to New Wind Power Records,neutral,1
Australia investigates Chinese spy ring allegation https://t.co/hemZyuh8gM,neutral,1
Australian PM Scott Morrison reaches A$2 billion ($1.3 billion) energy deal with the country's most populous state... https://t.co/8Wom4ct7CB,neutral,1
Australia's Fires Kill Millions of Bees,neutral,1
Authorities are investigating if the Pensacola shooting was terrorism-related.,neutral,1
"Avoid These 3 Mutual Fund Misfires - February 06, 2020",neutral,1
"Avoid These 3 Mutual Fund Misfires - February 07, 2020",neutral,1
"Avoid These 3 Mutual Fund Misfires - November 25, 2019",neutral,1
Babe Ruth's 500th Home Run Bat Sells for More Than $1 Million,neutral,1
Baby Bonds For Baby Boomers Rebalancing Into Fixed Income. Continue reading: https://t.co/r6XQE4yRqW #finance #business #stockmarket,neutral,1
Baby GATT Back: The End Of The World Trade Organization? https://t.co/txFV3vhVVk,neutral,1
Baby Yoda could be the Tickle Me Elmo of 2019. https://t.co/BDHEHW0pOG,neutral,1
"Bags of rice, cellphone credit and mobile phones were just some of the freebies that politicians handed out ahead o… https://t.co/HljdUvzpe6",neutral,1
Baht Vies With Won for Title as Asia’s Best-Performing Currency,neutral,1
"Balance of Power: Brexit, Impeachment, Trade Deal (Podcast)",neutral,1
Banca Carige S p A Cassa di Risparmio di Genova e Imperia : Ordinary Shareholders' Meeting... #Stock... https://t.co/5wiIhJSPgD,neutral,1
"Banks must behave 'more like technology companies' to survive, finance execs say",neutral,1
"Banks will need more capital buffers in a downturn, Rosengren says",neutral,1
Barbados suffers second day of major power outages,neutral,1
Barclays Executive’s Lawyer Likens Prosecutor to Titanic Captain,neutral,1
Barron’s on MarketWatch: What we all need to know about Schwab-Ameritrade deal,neutral,1
Barron’s on MarketWatch: What we all need to know about Schwab-Ameritrade deal https://t.co/ZDeScEOKMh,neutral,1
"Barron's Picks And Pans: Charles Schwab, Disney, Sprint, Netflix And More",neutral,1
"Before Coke-Snorting Santa And An Ad Accused Of Weight-Shaming, Some Fails From Christmas Past",neutral,1
"Before you sign up for Disney+, this calculator adds up the ‘true’ cost of your streaming services https://t.co/2A7dKqULIK",neutral,1
Begun The Streaming Wars Have: Australia's Entire Defense Budget Is Being Spent On Scripted TV https://t.co/CQ36mxDdBX,neutral,1
Bellevue Gold : Becoming a substantial holder from MQG #BellevueGold #Stock #MarketScreener https://t.co/iRRNzPBhDt https://t.co/IOfdNks5O0,neutral,1
Berkeley returns to ‘normal’ after bumper years https://t.co/48WY64oBxZ,neutral,1
Berkshire's Buffett loses top real estate agent to top rival,neutral,1
"Bernie Madoff, the former Wall Street investment advisor infamous for his Ponzi scheme, is back in the news  https://t.co/RJpoD8asy5",neutral,1
Best And Worst Q4 2019: Mid Cap Blend ETFs And Mutual Funds. Sign up for updates on Seeking Alpha!… https://t.co/pjEo1ACbaH,neutral,1
Best books of 2019: Children’s books https://t.co/vc5DnRpxMj,neutral,1
"Best Buy has dodged death, but for how long? Watch the full video here to see how Best Buy has survived the retail… https://t.co/fvVyAzsL94",neutral,1
Best feeling ever is helping others reach their goals. #stocks #options $ADXS $SPY $SHOP $ULTA $GS $BIG $TSLA https://t.co/bn3mQh3tcE,neutral,1
Best Income Ideas From Around The Web: November 25 Edition. Subscribe to Seeking Alpha for more:… https://t.co/Z8GdGxzZgw,neutral,1
"Best. newsletter. ever

https://t.co/3SVESK2KGi",neutral,1
Beware the dawn of the corporate dead https://t.co/b2fYLGY3BI,neutral,1
"Big fantasy playoff matchup against @Jason_Buck this week, a rematch of my week 10 defeat by &lt; 0.5 points as Dalvin… https://t.co/Qe3E2UzI1Z",neutral,1
Big Four/government: no freeze on fees https://t.co/korHk2eqMz,neutral,1
Bigger is Better in Payments: Worldline Not Done With Deals,neutral,1
Bill Gates says he'll spend billions on coronavirus vaccine development https://t.co/ACD68hHYQX,neutral,1
"Billboard adding Apple, YouTube plays to Hot 100",neutral,1
Billionaire British property investors David Reuben and Simon Reuben have helped finance Dreamscape’s acquisition o… https://t.co/tVtDTmcJpk,neutral,1
"Billionaire hedge fund founder Ray Dalio doesn't want to use the word ""recession"" when talking about the global eco… https://t.co/J5n2Puuiuu",neutral,1
